"CENSUS_ID","LENGTH","PRE_DIR","the_geom","STREET_NAM","STREET_TYP","SUF_DIR","ROUTE_NUMB","CFCC","F_ZLEVEL","T_ZLEVEL","TRAVEL_DIR","ONEWAY","SPEED","L_MUNI","R_MUNI","GlobalID"
"161,917","150.754",,"MULTILINESTRING ((-76.96660056882233 39.02607446861259, -76.96649188656798 39.0260782984322, -76.96638056753187 39.02607526319548, -76.96630797178582 39.02606563244172, -76.96623317938734 39.02604896565655, -76.96619270384254 39.02603925761613, -76.96614475169709 39.026019938422614, -76.96609592616333 39.0259892074522))","POWDER MILL","RD",,,"A30","0","0","2",,"40","MCG","MCG","0c34b499-e6b3-4c95-a244-da347350790e"
"66,996","1,288.89",,"MULTILINESTRING ((-76.97280896910735 39.023869917501955, -76.97257882648846 39.0239446835953, -76.97223383246752 39.0240517702643, -76.9718905973691 39.02415885543574, -76.97145450889734 39.024304528565125, -76.97109410390297 39.024430913445045, -76.97066240945684 39.024580102377634, -76.97044282101692 39.02465752700804, -76.97005116862222 39.02479402501576, -76.96948304996764 39.02499319857667, -76.96878599048182 39.02523506334161, -76.96865001049476 39.025282819657086))","POWDER MILL","RD",,,"A30","0","0","2",,"40","MCG","MCG","94aaae47-3a8a-474f-b24a-52b5fb6fd38a"
"66,995","483.771",,"MULTILINESTRING ((-76.97436452529477 39.02332979739576, -76.97428751754065 39.02335861014953, -76.9741968678162 39.02339076636899, -76.9741141401495 39.023419492169694, -76.97397596655361 39.02346922698773, -76.9736727768458 39.023573066251146, -76.97324065313875 39.02372501030343, -76.97310599812269 39.02377199921528, -76.97293174103545 39.023829875963365, -76.97280896910735 39.023869917501955))","POWDER MILL","RD",,,"A30","0","0","2",,"40","MCG","MCG","60dce891-0e98-4718-b681-bbc98205584b"
"66,994","123.788",,"MULTILINESTRING ((-76.97744345022387 39.02224030768241, -76.97724367735516 39.02231165672167, -76.97704610387706 39.02237974580415))","POWDER MILL","RD",,,"A30","0","0","2",,"40","MCG","MCG","36a06a2e-75d0-4871-bece-a691569cc043"
"129,607","836.845",,"MULTILINESTRING ((-76.97704610387706 39.02237974580415, -76.97686304951988 39.02245083983686, -76.97662499331818 39.02253410701988, -76.97643357747565 39.0226048563988, -76.97623072179037 39.02267894876394, -76.97594865781585 39.02278288380614, -76.97558078872075 39.02291288426308, -76.97531192643301 39.02300506579837, -76.97497089909491 39.02312065606806, -76.97470071357384 39.02321764085376, -76.97436452529477 39.02332979739576))","POWDER MILL","RD",,,"A30","0","0","2",,"40","MCG","MCG","32a44289-7109-4244-a3e5-063501a97719"
"9,667","140.611",,"MULTILINESTRING ((-76.97726094451383 39.010950595150454, -76.97738145773975 39.01101883192027, -76.9774694252719 39.01106380953252, -76.97758686341102 39.0111196899012, -76.97768011339424 39.011154199980226))","ADELPHI","RD",,,"A40","0","0","2",,"30","MCG","MCG","e4ba81b6-23c2-4ffc-b462-d54568ee978d"
"9,668","381.059",,"MULTILINESTRING ((-76.97768011339424 39.011154199980226, -76.9777482927377 39.0111791817904, -76.97779579823083 39.01119446415421, -76.97785825937585 39.01121395343908, -76.97792160056149 39.01123284201218, -76.97799330028688 39.01125104570128, -76.97809535270012 39.011273030353216, -76.97827130733663 39.01130420888112, -76.97859330613987 39.01136038367836, -76.97880841097265 39.01139937772943, -76.97897249211299 39.011422659198736))","ADELPHI","RD",,,"A40","0","0","2",,"30","MCG","MCG","26e9012c-b76b-490a-bcd5-3524fa5fc402"
"164,994","198.831",,"MULTILINESTRING ((-76.93059848509934 39.08178559678122, -76.93058358850121 39.08170853783348, -76.93056562726898 39.08161328806618, -76.9305463403618 39.081522841486574, -76.93048540206055 39.08124686706387))","GREENCASTLE","RD",,,"A30","0","0","2",,"40","MCG","MCG","1c6b5907-4ed0-4b50-9884-9a52b7bd4fc0"
"112,225","629.656",,"MULTILINESTRING ((-77.27624434949583 39.18141168517386, -77.27608758848999 39.181469025229454, -77.27550038719714 39.181739474492616, -77.27537452361668 39.18180480572648, -77.27518445842502 39.18191662016674, -77.27498169313313 39.1820516295178, -77.2747829599775 39.182202931444756, -77.27461770237244 39.18234454509955, -77.27450083610826 39.182456701357324))","FATHER HURLEY","BLVD",,,"A30","0","0","2",,"40","MCG","MCG","2c429d19-3e0f-4c3e-a094-2fea6d7f7575"
"117,517","844.794",,"MULTILINESTRING ((-77.27329058767313 39.18962225878495, -77.27326792497924 39.18969249507889, -77.27309120754211 39.19007059711006, -77.27289546050784 39.190432096661915, -77.27272672417953 39.19070773453314, -77.27253727550139 39.19098753863161, -77.27220211925973 39.19145420804478, -77.27199048645551 39.191700429303566))","FATHER HURLEY","BLVD",,,"A30","0","0","2",,"40","MCG","MCG","327f9c3a-93c5-479f-98ab-dbea61b3f8ea"
"112,245","835.549",,"MULTILINESTRING ((-77.27366981079518 39.18399909234412, -77.27364221543613 39.18416200477293, -77.27362305143913 39.18433862545177, -77.2736282951347 39.18466962840332, -77.27367636565036 39.1853572873038, -77.27369526693104 39.1860281965148, -77.27370950418093 39.18628968116412))","FATHER HURLEY","BLVD",,,"A30","0","0","2",,"40","MCG","MCG","d504b4b3-14de-4a84-b28f-56364c3cb0de"
"119,189","616.357",,"MULTILINESTRING ((-77.27450083610826 39.182456701357324, -77.27428962802895 39.18268971285165, -77.27411020159093 39.18293122964205, -77.27401024717781 39.18308367213013, -77.27390164570164 39.18328126485581, -77.27381419172413 39.18347366103035, -77.27374306924165 39.183670136495635, -77.27366981079518 39.18399909234412))","FATHER HURLEY","BLVD",,,"A30","0","0","2",,"40","MCG","MCG","0f5fa33e-1980-4d3c-b4e6-66861024066b"
"121,144","854.095",,"MULTILINESTRING ((-77.27199048645551 39.191700429303566, -77.27175512467463 39.1919696984684, -77.27160060487947 39.192159159070364, -77.27142769460889 39.1923833240586, -77.27125948978222 39.19256955502196, -77.2710283436245 39.192789564517, -77.2708107894321 39.19298860711963, -77.27030915028939 39.19340537705094, -77.27013323170065 39.193536197278675))","FATHER HURLEY","BLVD",,,"A30","0","0","2",,"40","MCG","MCG","6a68cfd6-1044-4596-a6f2-735a1561520f"
"166,538","1,099.28",,"MULTILINESTRING ((-77.28084451368754 39.1666860610493, -77.28104697704788 39.16682302803388, -77.28118819888071 39.166970265474795, -77.28131128912692 39.16710330389082, -77.28292407454434 39.16922074679518))","FATHER HURLEY","BLVD",,,"A30","0","0","2",,"40","MCG","MCG","e7088178-2e8a-4bd3-b453-3afb7528c439"
"126,459","568.902",,"MULTILINESTRING ((-77.27973230424962 39.17242805957363, -77.28033119020968 39.17257248934357, -77.28118956866247 39.172776011780535, -77.28165075951998 39.17288610172989))","DAWSON FARM","RD",,,"A40","0","0","2",,"30","MCG","MCG","694c3c7d-6ee7-4597-b9f3-37cbb13be396"
"127,473","290.762",,"MULTILINESTRING ((-77.28380427205998 39.17257717779085, -77.28378501010161 39.17283256569932, -77.2837535308774 39.173120415042, -77.28372102890293 39.17337274614102))","FATHER HURLEY","BLVD",,,"A30","0","0","2",,"40","MCG","MCG","a2f83dc3-1f51-4f3c-aad9-b40ff84f62b0"
"127,479","538.784",,"MULTILINESTRING ((-77.28372102890293 39.17337274614102, -77.28363621986641 39.17377621054776, -77.28347413301393 39.17426120169728, -77.28326554787414 39.174806878188754))","FATHER HURLEY","BLVD",,,"A30","0","0","2",,"40","MCG","MCG","7dfb1903-f257-46ed-8628-9878c370e963"
"127,480","815.385",,"MULTILINESTRING ((-77.28326554787414 39.174806878188754, -77.28291637465588 39.175702958419585, -77.28264098292954 39.17641576152673, -77.28252267131967 39.17671325789892, -77.28241512268801 39.17694517628962))","FATHER HURLEY","BLVD",,,"A30","0","0","2",,"40","MCG","MCG","020f3d17-7472-47b7-aa6a-6e626358c86f"
"126,458","773.596",,"MULTILINESTRING ((-77.2773079917815 39.171477318310075, -77.2775572403734 39.17162516291217, -77.27792168773826 39.17180430839347, -77.27822731185401 39.17193605872829, -77.27857309163437 39.17207594967577, -77.27889936337998 39.17218825889058, -77.27905300300067 39.172240059735024, -77.27931211475808 39.17231563319187, -77.27973230424962 39.17242805957363))","DAWSON FARM","RD",,,"A40","0","0","2",,"30","MCG","MCG","7370194a-1a42-4924-87a6-148dccec2d84"
"126,460","128.598",,"MULTILINESTRING ((-77.28165075951998 39.17288610172989, -77.28208458749266 39.17298922054569))","DAWSON FARM","RD",,,"A40","0","0","2",,"30","MCG","MCG","8d74e989-60e5-4fd2-b768-87969bebe8ef"
"127,477","484.545",,"MULTILINESTRING ((-77.28208458749266 39.17298922054569, -77.28238687025171 39.17305387213266, -77.28272229399316 39.17313629032346, -77.28372102890293 39.17337274614102))","DAWSON FARM","RD",,,"A40","0","0","2",,"30","MCG","MCG","85f18d3f-2647-44df-ab85-99f1b9d72c03"
"117,423","1,656.7",,"MULTILINESTRING ((-77.28779965499213 39.14401565241606, -77.28811946282532 39.144409893296306, -77.28824348915806 39.14456282855911, -77.28836708271041 39.14471730870916, -77.28846584547304 39.14483512811527, -77.28858678326516 39.14498686894446, -77.2887595198743 39.145195625644554, -77.28887471512985 39.14534360508894, -77.28900369749111 39.14552226745168, -77.28907555916051 39.14563569011313, -77.2891385825246 39.14574330099476, -77.28919501241246 39.1458552167778, -77.28922346909124 39.14591640856623, -77.28928626657502 39.146076700958346, -77.28933669907977 39.14623101734549, -77.28935550507084 39.1463033865246, -77.28937655115018 39.14638467431926, -77.28939720962383 39.14647900383494, -77.28950490446412 39.14694892534691, -77.289524683874 39.1470437722513, -77.2895784922378 39.14726912293216, -77.28960351119972 39.14735177276049, -77.28963025756636 39.14742566711965, -77.28965606724371 39.147486006865634, -77.28969067591164 39.14754237849337, -77.28972881694183 39.147600285338214, -77.28977488177965 39.14765577017261, -77.28982400467213 39.14770455544477, -77.2899349785983 39.147788879830955, -77.29004501642602 39.14785947925817, -77.29014088055085 39.147913296774654, -77.2902340694642 39.14795956949632, -77.29031267225886 39.14799575426336))","RIFFLE FORD","RD",,,"A30","0","0","2",,"40","MCG","MCG","6a20bb75-9c98-41d9-8719-1468db0f21ef"
"107,654","140.618",,"MULTILINESTRING ((-77.18361211484557 39.18523769161769, -77.18386081601876 39.185571748319816))","SNOUFFER SCHOOL","RD",,,"A30","0","0","2",,"40","MCG","MCG","3207b6d2-40ae-4e52-bc00-77b20ca11c77"
"112,454","835.632",,"MULTILINESTRING ((-77.28622591428085 39.142076120255375, -77.28636805999129 39.14224342692159, -77.28680614522814 39.142790965943625, -77.28730311376941 39.143402709817636, -77.28775934993149 39.143966673464675, -77.28779965499213 39.14401565241606))","RIFFLE FORD","RD",,,"A30","0","0","2",,"40","MCG","MCG","c9893865-a8a9-43eb-84a6-a845d335a343"
"112,453","513.844",,"MULTILINESTRING ((-77.28498391319067 39.14107562017512, -77.28508192729244 39.14111931174532, -77.28517906284785 39.14116369267594, -77.28531642385788 39.141238004474495, -77.28541672991634 39.14130331192762, -77.2855117292157 39.14136434264163, -77.28560321537876 39.141428470657544, -77.28566954514764 39.14148373574879, -77.28577081147931 39.14156877513531, -77.28587211531632 39.141663080801855, -77.285955764563 39.14175090770306, -77.2860527305683 39.14186204070013, -77.28615724247591 39.14198671123163, -77.28622591428085 39.142076120255375))","RIFFLE FORD","RD",,,"A30","0","0","2",,"40","MCG","MCG","ad0b8177-309d-4fab-8fba-d2438b7b17a7"
"127,626","598.267",,"MULTILINESTRING ((-77.28295322832359 39.140667322897315, -77.28341180825062 39.1407267907516, -77.28366358793136 39.14075964443385, -77.2838584938954 39.140787315222134, -77.28404899702676 39.14081602596198, -77.28423333770161 39.14084629529438, -77.28436081134781 39.1408730991231, -77.28448653872962 39.14090402547847, -77.2846100791597 39.140939076336814, -77.28473187335997 39.14097824883293, -77.28485104039741 39.14102137396203, -77.28498391319067 39.14107562017512))","RIFFLE FORD","RD",,,"A30","0","0","2",,"40","MCG","MCG","aa843eee-3823-4d86-b2f0-fa6dc4876fbf"
"124,781","601.107",,"MULTILINESTRING ((-77.28086359798819 39.140392123037266, -77.28155543309181 39.1404824425105, -77.28203033932273 39.14054753893906, -77.28295322832359 39.140667322897315))","RIFFLE FORD","RD",,,"A30","0","0","2",,"40","MCG","MCG","7075e887-1583-4d9b-a926-3d5f2cf603de"
"112,452","655.29",,"MULTILINESTRING ((-77.27861356335654 39.140004181697215, -77.27869784293362 39.14003075113276, -77.27883021934396 39.14007247906601, -77.27896080211296 39.140106317465595, -77.27908210843522 39.1401343424655, -77.27922897396361 39.14016213530972, -77.27937494673249 39.14018701332869, -77.2796950921822 39.14023498462839, -77.28007210293008 39.14028659443076, -77.2802555347751 39.14031069544617, -77.28074278883052 39.140378684335786, -77.28086359798819 39.140392123037266))","RIFFLE FORD","RD",,,"A30","0","0","2",,"40","MCG","MCG","0e9f87d4-8bd4-49aa-aa40-0f6e21534f90"
"128,897","602.184",,"MULTILINESTRING ((-77.28165869185312 39.16209534091899, -77.28159301977139 39.16221012847032, -77.28154132529592 39.16229227748678, -77.28141179117156 39.16242283340878, -77.28128398442766 39.16254411772868, -77.28112012431849 39.16268985646694, -77.28081352023615 39.162970814610034, -77.2803306190839 39.16337506010956))","LIBERTY MILL","RD",,,"A40","0","0","2",,"30","MCG","MCG","6801ae5d-3b89-4e68-af20-bbe1c1dcdc92"
"132,059","877.268",,"MULTILINESTRING ((-77.2773079917815 39.171477318310075, -77.27708087398429 39.17135087130959, -77.27615415042361 39.170798444928636, -77.27577325505669 39.17058209590737, -77.27542020562832 39.170383354576884, -77.27493143183958 39.17008866250545, -77.27483333292062 39.170031750159865))","DAWSON FARM","RD",,,"A40","0","0","2",,"30","MCG","MCG","4008c319-a291-4349-8546-8f94f4201880"
"127,175","773.363",,"MULTILINESTRING ((-77.27262603930505 39.16883878960303, -77.27277173630596 39.16889164675713, -77.27285786882202 39.1689331455951, -77.27293122566876 39.168977247650446, -77.2729979765826 39.16902325218548, -77.2730647493447 39.16907491987613, -77.27324515971483 39.16921212362294, -77.27357193888363 39.169461554315504, -77.27375588030405 39.169599263379254, -77.27387392358148 39.16968358692422, -77.27393136202565 39.16971502713665, -77.2739728810332 39.16973449252611, -77.27403073547217 39.169759754124804, -77.27411860420895 39.16979369758319, -77.27423163156409 39.16983478843878, -77.27434770023474 39.16986420418485, -77.27447921739214 39.169898044354035, -77.27459793740893 39.169928654395136, -77.27470345419542 39.16996564488705, -77.27483333292062 39.170031750159865))","DAWSON FARM","RD",,,"A40","0","0","2",,"30","MCG","MCG","7aee0591-1553-4b53-a563-f3c90c3bf025"
"132,339","408.147",,"MULTILINESTRING ((-77.27165052673286 39.16807674580768, -77.27185457182948 39.168400597612774, -77.27192499630085 39.168485204663654, -77.27197632311942 39.16853330564619, -77.2720399940505 39.16858120592119, -77.27211072904205 39.16863166331769, -77.27221190790341 39.16868771415483, -77.27230288166558 39.16872714206481, -77.27262603930505 39.16883878960303))","DAWSON FARM","RD",,,"A40","0","0","2",,"30","MCG","MCG","788bcd23-164a-4cd9-8af0-e9278dcf4655"
"128,900","563.47",,"MULTILINESTRING ((-77.27790320797826 39.16595175541163, -77.2778410317265 39.16606104033872, -77.276950927399 39.16730913543334))","LIBERTY MILL","RD",,,"A40","0","0","2",,"30","MCG","MCG","87b9a48e-09a1-4b15-b8f9-ba9557f81abc"
"128,899","684.665",,"MULTILINESTRING ((-77.27913091160397 39.16434918036223, -77.27897932646943 39.16447978599489, -77.2788149752439 39.16461505453104, -77.27868982344633 39.164740963273886, -77.27858275113739 39.16486803057958, -77.278456895807 39.16503993044714, -77.2780928979947 39.165643111215196, -77.27790320797826 39.16595175541163))","LIBERTY MILL","RD",,,"A40","0","0","2",,"30","MCG","MCG","89072c41-b8cb-4a19-8c98-e8b70c39b450"
"128,898","491.715",,"MULTILINESTRING ((-77.2803306190839 39.16337506010956, -77.28023838727748 39.16346348302748, -77.28012499893995 39.16355281486295, -77.28006830432348 39.16359739426393, -77.27997731178576 39.1636645355963, -77.27977470949149 39.163825122502246, -77.27958618746241 39.16397932672624, -77.27949829817804 39.16405109303111, -77.27913091160397 39.16434918036223))","LIBERTY MILL","RD",,,"A40","0","0","2",,"30","MCG","MCG","b1440aa3-8a27-4f13-8458-b7d655653f2f"
"129,420","605.188",,"MULTILINESTRING ((-77.2759675862263 39.16862505308488, -77.27567305887763 39.16896208242696, -77.27553749642863 39.169135717760696, -77.275413346979 39.16929628363758, -77.27518831580763 39.16959213565339, -77.27494879596593 39.1699044947609, -77.27483333292062 39.170031750159865))","LIBERTY MILL","RD",,,"A40","0","0","2",,"30","MCG","MCG","f2aed89a-d7c6-4f37-b8eb-487dd760a4e3"
"128,901","462.275",,"MULTILINESTRING ((-77.276950927399 39.16730913543334, -77.27613295339334 39.16840707518289))","LIBERTY MILL","RD",,,"A40","0","0","2",,"30","MCG","MCG","0d0f5a57-13f4-4da3-a0f5-c8e9c548e539"
"128,902","92.2026",,"MULTILINESTRING ((-77.27613295339334 39.16840707518289, -77.2759675862263 39.16862505308488))","LIBERTY MILL","RD",,,"A40","0","0","2",,"30","MCG","MCG","eac65d71-6c82-420e-b5e0-f72a5337edd4"
"128,904","308.823",,"MULTILINESTRING ((-77.27291364256429 39.17232005818705, -77.2726204306815 39.17266325399393, -77.27256334966222 39.17272516254716, -77.27248693043394 39.172803246371615, -77.27237318835869 39.17292174319932, -77.27228579462846 39.173012550748716))","LIBERTY MILL","RD",,,"A40","0","0","2",,"30","MCG","MCG","6c2ad912-e9b4-4e1f-854c-c8735219dc84"
"166,760","219.786",,"MULTILINESTRING ((-77.27228579462846 39.173012550748716, -77.27215044742883 39.17313144070983, -77.27197072719028 39.17329178848085, -77.27190488333436 39.17336847458982, -77.27178977267145 39.17347547727822))","LIBERTY MILL","RD",,,"A40","0","0","2",,"30","MCG","MCG","c43c64d6-f1f1-45d8-82a1-21d3534e592c"
"128,905","101.726",,"MULTILINESTRING ((-77.27178977267145 39.17347547727822, -77.27157413471573 39.17369871311398))","LIBERTY MILL","RD",,,"A50","0","0","2",,"25","MCG","MCG","589ac6ba-eda8-4a20-be56-ccc1e308bf7c"
"126,711","735.513",,"MULTILINESTRING ((-77.26984396906275 39.14827133868879, -77.26972224435757 39.14836805840777, -77.26961853686313 39.14845032300345, -77.26948237047635 39.148574188592576, -77.26936644536265 39.14868925632816, -77.26927382942343 39.148790884654716, -77.2691812244145 39.14889577464428, -77.26904219386586 39.14907850576943, -77.2689571679537 39.149206028570006, -77.26889891726715 39.14930414662952, -77.26884507924154 39.14940362644317, -77.26875759226965 39.149579890221794, -77.2686850895898 39.149755775484856, -77.2686423493411 39.14987650914105, -77.26860538806046 39.15000992798604))","MATENY","RD",,,"A40","0","0","2",,"30","MCG","MCG","3b187a45-e453-493f-8bb8-a5edc49124cb"
"126,304","242.501",,"MULTILINESTRING ((-77.27052651074868 39.147872166329655, -77.27042927846891 39.14791820760503, -77.27031930545249 39.14797543357649, -77.2701970359795 39.1480441836826, -77.27004971688817 39.148132382696595, -77.26984396906275 39.14827133868879))","MATENY","RD",,,"A40","0","0","2",,"30","MCG","MCG","a6966400-e796-4c8a-888a-ae4572ad97bb"
"126,303","1,354.16",,"MULTILINESTRING ((-77.27473159914592 39.146112742073846, -77.27358126239831 39.14657463692337, -77.27263655994719 39.14698902374547, -77.2717841415644 39.14733420546854, -77.27139248771823 39.14749624635243, -77.27079180087277 39.1477443972555, -77.27052651074868 39.147872166329655))","MATENY","RD",,,"A40","0","0","2",,"30","MCG","MCG","93ca5623-037a-4bb4-9189-35f7db1ac013"
"126,712","358.632",,"MULTILINESTRING ((-77.26860538806046 39.15000992798604, -77.26855423917968 39.1502381028686, -77.26852977207557 39.1504119899055, -77.26852339784554 39.15059149966368, -77.26851307802737 39.1507766808196, -77.26851961319213 39.15098979381281))","MATENY","RD",,,"A40","0","0","2",,"30","MCG","MCG","dc2f25d5-9e5b-4736-b04e-a14876184a4f"
"127,376","434.118",,"MULTILINESTRING ((-77.26851961319213 39.15098979381281, -77.2685248922984 39.15145379063848, -77.26851839483217 39.151717384913546, -77.26850470805498 39.151828099079125, -77.26846161153419 39.151971312641436, -77.26839380134693 39.15210668913331, -77.26836006730773 39.152161335328834))","MATENY","RD",,,"A40","0","0","2",,"30","MCG","MCG","97b86536-3dd2-4869-9f9f-be2433cf2e15"
"125,382","249.937",,"MULTILINESTRING ((-77.2680462354119 39.1525140073075, -77.26793561940582 39.15263661087723, -77.26782978246176 39.15274084351568, -77.26759760327761 39.153005810516284, -77.26754188832389 39.1530762938748))","MATENY","RD",,,"A40","0","0","2",,"30","MCG","MCG","5121547f-fcf0-4967-8778-a109d4b7cdbb"
"127,377","156.632",,"MULTILINESTRING ((-77.26836006730773 39.152161335328834, -77.26829167670702 39.152259819414894, -77.26811954108625 39.15243267218676, -77.2680462354119 39.1525140073075))","MATENY","RD",,,"A40","0","0","2",,"30","MCG","MCG","36ecb408-bcc2-4239-8fd8-e544a9a6c8e0"
"125,383","684.458",,"MULTILINESTRING ((-77.26754188832389 39.1530762938748, -77.26747472327648 39.153149892136184, -77.26717350838716 39.15357769389945, -77.26700094746167 39.15387358301668, -77.2668932752703 39.15407717516762, -77.26675685644322 39.154372810455975, -77.26665292920238 39.15463473798548, -77.26662415918325 39.1547207756806, -77.26660681827063 39.154798378507586))","MATENY","RD",,,"A40","0","0","2",,"30","MCG","MCG","9a6d1e09-3e25-4266-9ea7-9b349e6c98a7"
"125,373","348.76",,"MULTILINESTRING ((-77.26664908159685 39.156546550788896, -77.26650776945976 39.15694944737536, -77.26641754129186 39.15722163939346, -77.26636927038047 39.15739763983858, -77.26635413273257 39.15747558076799))","MATENY","RD",,,"A40","0","0","2",,"30","MCG","MCG","13a439f3-0c2a-4064-bb06-fbcb563463a0"
"115,998","644.005",,"MULTILINESTRING ((-77.26660681827063 39.154798378507586, -77.26657391175279 39.15495684097114, -77.2665645147515 39.1550370001823, -77.26656349418931 39.15511748264778, -77.26656598972504 39.15519521241194, -77.26657693962274 39.15529402935294, -77.26659449962874 39.15539231691024, -77.26661955072677 39.155489901026904, -77.26668787282324 39.155724151785364, -77.26671202002076 39.15581573146654, -77.26672603201784 39.15590819264938, -77.26673377425989 39.155974412783436, -77.26673678552018 39.156072046997565, -77.26672444909809 39.15619116571912, -77.26670209772814 39.156343255386616, -77.26664908159685 39.156546550788896))","MATENY","RD",,,"A40","0","0","2",,"30","MCG","MCG","556a79c5-1c44-4ccd-b7c7-aa1bbc3b2a67"
"125,377","271.524",,"MULTILINESTRING ((-77.26796795887665 39.160396149463764, -77.26806145262833 39.1605227487558, -77.26822275152196 39.16074357298672, -77.2684412200177 39.16104423179807))","MATENY","RD",,,"A40","0","0","2",,"30","MCG","MCG","8e674070-0d97-43aa-943b-aacad8e2a128"
"125,378","271.863",,"MULTILINESTRING ((-77.2684412200177 39.16104423179807, -77.26858079784415 39.161233016457224, -77.26864458902625 39.16131506635099, -77.26871278145656 39.161394875771315, -77.2687858123696 39.161472100508085, -77.26886324208817 39.161546740659844, -77.26898752756163 39.16165473576237))","MATENY","RD",,,"A40","0","0","2",,"30","MCG","MCG","35e08534-d5da-4fe3-a869-f4150106fbe0"
"125,380","220.383",,"MULTILINESTRING ((-77.26961040417864 39.16211010572404, -77.27019120561398 39.16251220121401))","MATENY","RD",,,"A40","0","0","2",,"30","MCG","MCG","70c9e3bc-56c6-4038-88c9-16f37c7db932"
"127,173","289.459",,"MULTILINESTRING ((-77.27073503810287 39.16663210193587, -77.27119405291224 39.16734198111691))","DAWSON FARM","RD",,,"A40","0","0","2",,"30","MCG","MCG","3b5af251-7993-41c5-81d1-6e3ba94c41aa"
"125,374","461.073",,"MULTILINESTRING ((-77.26635413273257 39.15747558076799, -77.26634212563359 39.157565183403605, -77.26633715224831 39.15764962295097, -77.26633746862785 39.15773404958012, -77.26634582129248 39.157845570799495, -77.26635847024747 39.15792722380528, -77.2663768484331 39.15800817739144, -77.26640051209561 39.15808826141366, -77.2664267904823 39.158160273824876, -77.26645835423753 39.158231073466666, -77.2664943120819 39.15829808700526, -77.26654664980147 39.158383597027935, -77.2666207223448 39.15850492161121, -77.26674655791864 39.15867589337528))","MATENY","RD",,,"A40","0","0","2",,"30","MCG","MCG","8a9f7293-b31b-4693-9615-d04e63709fd7"
"125,375","226.384",,"MULTILINESTRING ((-77.26674655791864 39.15867589337528, -77.2667970717369 39.15874510495367, -77.26693005992266 39.15894231462498, -77.26704309752215 39.15910885268142, -77.2671241997053 39.15922346895901))","MATENY","RD",,,"A40","0","0","2",,"30","MCG","MCG","9f09efb4-207a-492f-8e13-e154884178c8"
"125,376","332.071",,"MULTILINESTRING ((-77.26739452606049 39.15960123176829, -77.26746232512455 39.159694771759504, -77.26765198323025 39.15995534337227, -77.26787088577699 39.16025548705471, -77.26796795887665 39.160396149463764))","MATENY","RD",,,"A40","0","0","2",,"30","MCG","MCG","af932bf3-160b-404b-bd58-a97f5f910e11"
"125,379","242.397",,"MULTILINESTRING ((-77.26898752756163 39.16165473576237, -77.26913610769823 39.161775373382504, -77.26923512629726 39.1618465317291, -77.26943977982089 39.16198934821699, -77.26961040417864 39.16211010572404))","MATENY","RD",,,"A40","0","0","2",,"30","MCG","MCG","60e0ccae-44a8-4313-8e07-fe64d100cd58"
"125,381","504.289",,"MULTILINESTRING ((-77.27019120561398 39.16251220121401, -77.27035702302764 39.16264343675672, -77.27049102225455 39.16275398139954, -77.27060118888409 39.16285771778382, -77.2706870327543 39.1629414316496, -77.27082652741362 39.16310584654509, -77.27095417735832 39.16328538854482, -77.27107169216224 39.16346564022832, -77.27114389124114 39.163554706243744, -77.27122089140283 39.163631061803216))","MATENY","RD",,,"A40","0","0","2",,"30","MCG","MCG","3642411d-3cf4-4a02-9cef-4182a92731e0"
"126,200","110.609",,"MULTILINESTRING ((-77.27122089140283 39.163631061803216, -77.2712744204613 39.16367967240071, -77.27137783992868 39.16374755878227, -77.27152403606657 39.16381894918132))","MATENY","RD",,,"A40","0","0","2",,"30","MCG","MCG","f221f36e-96e0-46da-ba54-f6be395cb753"
"126,201","149.257",,"MULTILINESTRING ((-77.27152403606657 39.16381894918132, -77.27158362265375 39.16383751514964, -77.2716772413852 39.163878311154996, -77.27188030425187 39.163948539746094, -77.27200257566227 39.16398875380524))","MATENY","RD",,,"A40","0","0","2",,"30","MCG","MCG","fe8021e4-a431-41fa-9163-15db655f4a66"
"126,202","460.249",,"MULTILINESTRING ((-77.27200257566227 39.16398875380524, -77.27237605534131 39.164122593389315, -77.27293581200733 39.16431708798302, -77.27309651165686 39.1643760874565, -77.27348539702638 39.16450250837241))","MATENY","RD",,,"A40","0","0","2",,"30","MCG","MCG","343db918-1c7a-40a4-9371-ae850c0c0cdb"
"128,513","865.599",,"MULTILINESTRING ((-77.27013323170065 39.193536197278675, -77.26969918168774 39.1938676959231, -77.26941640180529 39.19408147123436, -77.2689386890488 39.19441495530066, -77.26852126908217 39.19471500835801, -77.26787804827079 39.19513741072335))","FATHER HURLEY","BLVD",,,"A30","0","0","2",,"40","MCG","MCG","24895564-e3ef-4f30-8414-f2abdda55ec6"
"113,506","1,116.24",,"MULTILINESTRING ((-77.2676869848221 39.191134612948204, -77.26822565520487 39.19164886619794, -77.2688272695672 39.19224431050824, -77.26922740559175 39.1926248582568, -77.27013323170065 39.193536197278675))","CRYSTAL ROCK","DR",,,"A30","0","0","2",,"40","MCG","MCG","bf7d2cda-7c9b-4a52-b06b-dfbb5115506e"
"113,507","465.545",,"MULTILINESTRING ((-77.26669922099248 39.19011378879751, -77.26705482431238 39.190503367594246, -77.26757854152898 39.19103087147917, -77.2676869848221 39.191134612948204))","CRYSTAL ROCK","DR",,,"A30","0","0","2",,"40","MCG","MCG","f2ac7ea2-2a0d-4c9a-8cb7-1dae34429ea4"
